course_id,course,city,state,street,zip_code,lng,lat,hole,public_private,golf_season,beg_mnth,end_mnth,championship_par,championship_yards,championship_slope,championship_usga,middle_par,middle_yards,middle_slope,middle_usga,forward_par,forward_yards,forward_slope,forward_usga
15518,New Berlin Hills Golf Course,New Berlin,Wisconsin,13175 W Graham St,53151,-88.077462,43.0046797,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6517,127,71.70,71,6142,123,70.00,71,5346,122,70.80
15519,Royal Scot Country Club,New Franken,Wisconsin,4831 Church Rd,54229,-87.83394659999999,44.5567173,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6572,121,71.50,72,6239,121,70.00,72,5474,121,71.40
15520,Edelweiss Chalet Country Club,New Glarus,Wisconsin,W4754 Edelweiss,53574,-89.6099241,42.79491489999999,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6567,118,70.50,72,6257,115,69.10,72,5614,117,71.10
15521,Badger Creek Golf Course,New Holstein,Wisconsin,11501 Meggars Rd,53061,-88.0375447,43.9301018,18,Semi-Private,Open: 3/15 Closed: 11/01,3,10,72,6804,121,72.80,72,6392,118,70.60,72,5065,117,71.80
15523,Links at New Richmond Golf Club,New Richmond,Wisconsin,1226 180th Ave,54017,-92.5608336,45.124708,9,Semi-Private,Open: 4/01 Closed: 11/01,4,10,36,3395,125,36.30,36,3180,121,35.50,37,2623,117,35.10
15524,Regulation at New Richmond Golf Club,New Richmond,Wisconsin,1226 180th Ave,54017,-92.5608336,45.124708,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6716,136,72.50,72,6371,132,70.70,73,5547,129,71.70
15526,Riverbend Golf Course,North Bend,Wisconsin,Route 2 Hall Rd,54642,-91.1168107,44.0913505,9,Public,Open: 4/01 Closed: 11/01,4,10,35,2888,115,33.75,35,2711,111,32.95,35,2314,104,32.00
15529,Deertrak Golf Club,Oconomowoc,Wisconsin,W930 Hwy O,53066,-88.4458075,43.2227373,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6313,115,68.60,72,6032,112,67.70,72,5114,113,68.10
15530,Lac La Belle Golf Club,Oconomowoc,Wisconsin,6996 Pennsylvania Ave,53066,-88.51880299999999,43.1470583,18,Private,Open: 4/01 Closed: 11/01,4,10,71,6540,128,71.90,71,6244,125,70.50,71,5100,121,70.50
15531,Oconomowoc Golf Club,Oconomowoc,Wisconsin,5261 Brown St,53066,-88.46336289999999,43.1150007,18,Private,Open: 4/01 Closed: 12/31,4,12,70,6482,124,71.70,70,6291,123,71.00,73,5793,125,73.80
15532,Old Highlander Golf Club,Oconomowoc,Wisconsin,1350 Royale Mile Rd,53066,-88.47550749999999,43.0884791,18,Public,Open: 4/15 Closed: 11/01,4,10,72,6458,118,70.50,72,6268,116,69.60,71,5735,119,72.40
15533,Paganica Golf Course,Oconomowoc,Wisconsin,3850 N Silver Lake Rd,53066,-88.4955784,43.0888281,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6576,116,70.70,71,6335,113,69.60,72,5663,116,71.50
15538,La Crosse Country Club,Onalaska,Wisconsin,300 Marcou Rd,54650,-91.1768508,43.8844117,18,Private,Open: 4/01 Closed: 11/01,4,10,72,7181,134,74.80,72,6714,128,72.70,72,5418,122,71.40
15539,Cedar Creek Country Club,Onalaska,Wisconsin,2600 Cedar Creek Ln,54650,-91.22961699999999,43.91983390000001,18,Private,Open: 4/01 Closed: 11/01,4,10,71,6751,132,72.60,71,6296,127,70.50,71,5240,118,70.20
15541,Brown County Golf Course,Oneida,Wisconsin,897 Riverdale Dr,54155,-88.1495231,44.5263703,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6729,133,72.00,72,6382,127,70.20,73,5814,127,72.80
15543,Krooked Kreek Golf Course,Osceola,Wisconsin,2448 75th Ave,54020,-92.6624676,45.3172188,18,Public,Open: 4/01 Closed: 10/31,4,10,72,6341,119,70.50,72,6109,117,69.40,72,4913,106,63.90
15545,Lake Shore Golf Course,Oshkosh,Wisconsin,2175 Punhoqua St,54902,-88.5727488,44.0403965,18,Public,Open: 4/01 Closed: 10/31,4,10,70,6030,120,68.20,70,5697,117,66.90,71,5162,119,69.40
15546,Oshkosh Country Club,Oshkosh,Wisconsin,11 W Ripple Rd,54902,-88.526065,43.964582,18,Private,Open: 4/01 Closed: 10/31,4,10,71,6263,126,70.60,71,6072,124,69.60,72,5360,124,71.30
15547,Utica Golf Club,Oshkosh,Wisconsin,2330 Knott Rd,54904,-88.6618249,43.976446,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6185,117,68.80,72,5856,114,67.30,72,5368,117,69.90
15548,Westhaven Golf Club,Oshkosh,Wisconsin,1400 Westhaven Dr,54904,-88.5941265,44.004184,18,Public,Open: 4/01 Closed: 11/01,4,10,70,5877,115,67.60,70,5608,113,66.40,70,5175,112,69.20
15556,NAGA-Waukee Golf Course,Pewaukee,Wisconsin,1897 Maple Ave,53072,-88.3531005,43.05572069999999,18,Public,Open: 4/01 Closed: 12/01,4,11,72,6830,125,71.80,72,6501,122,70.40,72,5817,125,72.40
15557,Western Lakes Golf Club,Pewaukee,Wisconsin,W287 N1963 Oakton Rd,53072,-88.3166014,43.0544436,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6587,124,71.20,72,6352,122,70.20,72,5618,123,71.80
15558,Willow Run Golf Club,Pewaukee,Wisconsin,N12W26506 Golf Rd,53072,-88.2708858,43.0535753,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6376,115,70.00,71,5962,111,68.00,71,5209,112,69.10
15563,Platteville Golf & Country Club,Platteville,Wisconsin,6729 N Water St,53818,-90.46582649999999,42.7483032,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,71,6066,122,68.30,71,5746,119,67.10,72,5191,119,69.10
15564,Tree Acres Golf Course,Plover,Wisconsin,5754 Pleasant Dr,54467,-89.5,44.4401,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6159,114,69.20,72,5820,111,67.70,72,4775,101,62.90
15569,Portage Country Club,Portage,Wisconsin,Country Club Rd,53901,-89.3599547,43.54952400000001,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6356,127,70.40,72,6078,124,69.00,73,5222,119,68.00
15573,Prairie du Chien Country Club,Prairie Du Chien,Wisconsin,Route 2,53821,-91.1412404,43.0516505,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,71,6240,114,69.90,71,6015,114,68.90,72,5318,113,65.70
15576,Clifton Highlands Golf Course,Prescott,Wisconsin,N6890 1230th St,54021,-92.7508112,44.7893559,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6632,127,71.80,72,6231,122,69.90,72,5235,119,69.80
15578,Meadowbrook Country Club,Racine,Wisconsin,2149 N Green Bay Rd,53405,-87.8294686,42.74578,18,Private,Open: 4/01 Closed: 11/01,4,10,71,6419,131,71.50,71,6131,127,70.40,72,5368,129,72.70
15579,Racine Country Club,Racine,Wisconsin,2801 North Western Ave,53404,-87.81470399999999,42.7433161,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6636,132,72.80,72,6326,129,71.40,72,5414,126,72.00
15583,Reedsburg Country Club,Reedsburg,Wisconsin,E 7126 Hwy 33,53959,-90.03398279999999,43.5399009,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6302,130,70.80,72,6009,126,69.50,72,5266,124,70.50
15584,NorthWood Golf Course,Rhinelander,Wisconsin,6301 Hwy 8 W,54501,-89.4085339,45.6332809,18,Public,Open: 4/01 Closed: 10/01,4,9,72,6724,140,73.10,72,6356,136,71.50,72,5338,129,71.30
15586,Turtleback,Rice Lake,Wisconsin,W Allen Rd,54868,-91.7482158,45.49472309999999,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6604,129,72.00,71,6222,125,70.20,71,5163,120,70.60
15587,Valley at Zimmermann's Kettle Hills Golf Course,Richfield,Wisconsin,3375 State Hwy 167 W,53076,-88.205102,43.248873,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6455,122,70.90,72,6200,120,69.70,72,5088,116,69.20
15589,Ponds/Woods at Zimmermann's Kettle Hills Golf Course,Richfield,Wisconsin,3375 State Hwy 167 W,53076,-88.205102,43.248873,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6787,128,72.50,72,6348,125,70.50,72,5171,122,69.60
15592,Kilkarney Hills Golf Course,River Falls,Wisconsin,163 Radio Rd,54022,-92.6435214,44.8890628,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6434,120,70.80,72,6091,117,69.20,73,5055,107,64.40
15593,Eighteen Hole at Clifton Hollow Golf Club,River Falls,Wisconsin,W12166-820th Ave,54022,-92.7433259,44.8378154,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6490,118,69.60,72,6150,115,68.30,72,5450,114,68.60
15594,River Falls Golf Club,River Falls,Wisconsin,County Rd M E,54022,-92.623571,44.8626158,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6596,126,72.00,72,5963,120,69.20,72,5142,118,69.90
15595,Milwaukee Country Club,River Hills,Wisconsin,8000 N Range Line Rd,53217,-87.9446796,43.1650111,18,Private,Open: 4/01 Closed: 10/31,4,10,72,6875,135,73.80,72,6387,129,71.50,74,5890,130,74.10
15597,St. Croix Valley Golf Course,Saint Croix Falls,Wisconsin,Hwy 8,54024,-92.60716,45.39974,9,Public,Open: 4/01 Closed: 11/01,4,10,35,2940,119,34.00,35,2802,116,33.30,35,2337,117,33.50
15598,St. Germain Municipal Golf Club,Saint Germain,Wisconsin,Hwy 70 W,54558,-89.4959591,45.9128115,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6651,130,72.20,72,6241,126,70.30,72,5233,121,70.30
15599,Spring Valley Country Club,Salem,Wisconsin,23913 Wilmot Rd,53168,-88.0920359,42.520423,18,Public,Open: 4/01 Closed: 11/01,4,10,70,6354,119,70.10,70,5968,115,68.30,70,5135,113,68.90
15600,Butternut Hills Golf Club,Sarona,Wisconsin,Golf Rd & County Rd B,54870,-87.8097092,42.0551508,18,Public,Open: 4/01 Closed: 11/01,4,10,70,5561,112,66.50,70,5334,110,65.40,72,4894,111,67.70
15601,"BOG, The",Saukville,Wisconsin,3121 Hwy I,53080,-87.9804566,43.3675406,18,Semi-Private,Open: 4/20 Closed: 11/15,4,11,72,7110,142,74.90,72,6613,137,72.40,72,5110,124,70.30
15602,Hawthorne Hills Golf Course,Saukville,Wisconsin,4720 County Rd I,53080,-87.9785404,43.4487855,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6657,119,70.80,72,6246,115,68.90,72,5352,114,69.40
15604,Wausau Country Club,Schofield,Wisconsin,304 Country Club Rd,54476,-89.623296,44.905338,18,Private,Open: 4/01 Closed: 11/01,4,10,71,6307,125,70.00,71,6069,118,68.50,71,5133,118,71.00
15605,Crystal Springs Golf Course,Seymour,Wisconsin,French Rd,54165,-88.3513692,44.4333036,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6596,116,70.70,72,6236,113,69.10,73,5497,124,74.60
15607,Berms/River Woods at Sheboygan Town & Country Golf Club,Sheboygan,Wisconsin,W 1945 County Hwy J,53083,-87.78836729999999,43.7901842,18,Public,Open: 4/01 Closed: 11/30,4,11,72,6222,112,69.60,71,5449,115,66.00,71,5059,117,68.60
15608,Pigeon Run/Berms at Sheboygan Town & Country Golf Club,Sheboygan,Wisconsin,W 1945 County Hwy J,53083,-87.78836729999999,43.7901842,18,Public,Open: 4/01 Closed: 11/30,4,11,71,5990,117,68.10,71,5561,113,66.10,71,4974,112,67.90
15609,Pigeon Run/River Woods at Sheboygan Town & Country Golf Club,Sheboygan,Wisconsin,W 1945 County Hwy J,53083,-87.78836729999999,43.7901842,18,Public,Open: 4/01 Closed: 11/30,4,11,71,5914,119,68.30,70,5410,114,65.90,70,4849,113,67.50
15610,Pine Hills Country Club,Sheboygan,Wisconsin,4914 Superior Ave,53083,-87.7714555,43.7612062,18,Private,Open: 4/01 Closed: 11/01,4,10,71,6348,131,71.50,71,6054,127,71.00,72,5183,127,70.80
15612,Whistling Straits Country Club,Sheboygan,Wisconsin,N 8501 County LS,53083,-87.7351084,43.8509493,18,Public,Open: 4/01 Closed: 10/01,4,9,72,7288,151,76.70,72,6869,144,74.20,72,5381,132,72.20
15614,High Cliff Golf Course,Sherwood,Wisconsin,W5055 Golf Course Rd,54169,-88.2894464,44.1722594,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6207,116,67.30,71,5986,113,66.20,71,4791,103,62.10
15616,Scenic View Country Club,Slinger,Wisconsin,4415 Club Dr,53086,-88.2565044,43.2976135,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6301,117,69.70,72,6116,115,68.80,72,5358,115,70.10
15618,Bristol Ridge Golf Course,Somerset,Wisconsin,1978 County Rd C,54025,-92.63233939999999,45.1477442,18,Public,year round,1,12,72,6582,128,72.10,72,6366,125,71.20,72,5132,122,69.90
15619,St. Croix National Golf Club,Somerset,Wisconsin,1603 Country Rd V,54025,-92.7108543,45.1157008,18,Public,Open: 4/15 Closed: 10/15,4,10,72,6909,138,73.90,72,6544,133,72.20,72,5251,125,71.30
15622,Sparta Municipal Golf Course,Sparta,Wisconsin,1210 E Montgomery St,54656,-90.79232630000001,43.9500678,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6537,127,70.80,72,6187,123,69.10,72,5641,125,71.60
15623,Spooner Golf Club,Spooner,Wisconsin,County Trunk H,54801,-92.09389320000001,45.8362698,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,71,6416,128,70.90,71,5894,122,68.40,72,5004,117,68.80
15625,"Back/North at Springs Golf Club Resort, The",Spring Green,Wisconsin,5857 Golf Course Rd,53588,-90.0422842,43.1416319,18,Resort,Open: 4/01 Closed: 11/01,4,10,72,6534,134,71.90,72,6014,127,69.40,72,5285,125,70.60
15626,"North/Front at Springs Golf Club Resort, The",Spring Green,Wisconsin,5857 Golf Course Rd,53588,-90.0422842,43.1416319,18,Resort,Open: 4/01 Closed: 11/01,4,10,72,6554,130,71.60,72,6042,126,69.10,72,5367,124,70.70
15627,"Front/Back at Springs Golf Club Resort, The",Spring Green,Wisconsin,5857 Golf Course Rd,53588,-90.0422842,43.1416319,18,Resort,Open: 4/01 Closed: 11/01,4,10,72,6554,132,71.50,72,6018,125,68.90,72,5334,123,70.30
15628,Spring Valley Golf Course,Spring Valley,Wisconsin,W 800 Van Buren Rd,54767,-92.2576646,44.8406242,18,Public,year round,1,12,71,6061,124,70.00,71,5757,121,68.50,72,4685,116,68.00
15629,Sentry World Golf Course,Stevens Point,Wisconsin,601 N Michigan Ave,54481,-89.5657421,44.5458473,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6951,142,74.40,72,6634,137,73.10,72,5798,135,74.80
15630,Stevens Point Country Club,Stevens Point,Wisconsin,1628 Country Club Dr,54481,-89.53096409999999,44.520019,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6654,129,71.90,72,6379,126,70.60,73,5738,124,72.80
15631,Wisconsin River Golf Club,Stevens Point,Wisconsin,705 W River Dr,54481,-89.602137,44.5251581,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6584,124,71.60,72,5889,119,67.70,72,4924,116,68.50
15632,Stoughton Country Club,Stoughton,Wisconsin,3165 Shadyside Dr,53589,-89.24786499999999,42.946269,18,Private,Open: 4/01 Closed: 11/01,4,10,71,6351,125,70.80,71,6126,118,70.00,71,5202,123,69.80
15634,Cherry Hills Lodge & Golf Course,Sturgeon Bay,Wisconsin,5905 Dunn Rd,54235,-87.3610978,44.8888641,18,Resort,Open: 4/01 Closed: 11/01,4,10,72,6163,121,69.20,72,5901,119,68.00,72,5432,122,71.00
15635,Idlewild Golf Course,Sturgeon Bay,Wisconsin,4146 Golf Valley Dr,54235,-87.4469056,44.8682965,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6825,129,72.30,72,6474,126,70.70,76,5254,120,69.70
15636,Red/White at Ives Grove Golf Links,Sturtevant,Wisconsin,14101 Washington Ave,53177,-87.95821,42.726354,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6965,130,72.80,72,6450,124,70.50,72,5420,121,70.40
15637,White/Blue at Ives Grove Golf Links,Sturtevant,Wisconsin,14101 Washington Ave,53177,-87.95821,42.726354,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6985,131,73.00,72,6440,124,70.60,72,5380,123,70.00
15638,Blue/ Red at Ives Grove Golf Links,Sturtevant,Wisconsin,14101 Washington Ave,53177,-87.95821,42.726354,18,Public,Open: 4/01 Closed: 11/01,4,10,72,7000,131,73.00,72,6495,124,70.60,72,5370,121,70.40
15639,Sun Prairie Golf Club,Sun Prairie,Wisconsin,Happy Valley Rd,53590,-89.2252271,43.2241651,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6658,117,71.30,72,6453,115,70.30,73,5289,113,69.80
15640,East-West at Nemadji Golf Course,Superior,Wisconsin,5 N 58th St,54880,-92.0747284,46.6730885,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6701,133,72.70,72,6403,130,71.40,72,5252,124,70.70
15641,North-South at Nemadji Golf Course,Superior,Wisconsin,5 N 58th St,54880,-92.0747284,46.6730885,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6362,120,69.70,71,6058,118,68.40,71,4983,114,67.80
15643,Cathedral Pines Golf Course,Suring,Wisconsin,501 Golf Course Rd,54174,-88.356112,45.004015,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6141,141,74.60,71,5799,136,72.20,71,4719,119,68.00
15644,Ironwood Golf Course,Sussex,Wisconsin,W270 N6166 Moraine Dr,53089,-88.28393109999999,43.1293491,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6412,125,71.00,72,5755,119,68.00,72,4672,109,67.50
15646,Hiawatha Golf Club,Tomah,Wisconsin,Rural Route 1,54660,-90.43309699999999,42.96568600000001,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6449,120,70.30,72,6176,117,68.90,72,5387,117,70.00
15649,Inshalla Country Club,Tomahawk,Wisconsin,N 11060 Clear Lake Rd,54487,-89.7234864,45.5187688,18,Public,Open: 4/01 Closed: 11/01,4,10,70,5659,109,66.60,70,5269,105,65.10,70,4434,104,65.50
15650,Trempealeau Mountain Golf Club,Trempealeau,Wisconsin,Hwy 35 No,54661,-91.44195959999999,44.0057638,18,Public,Open: 4/01 Closed: 10/31,4,10,71,6485,120,70.10,71,6178,117,68.70,71,5367,116,70.00
15654,Autumn Ridge Golf Course,Valders,Wisconsin,1 Straight Dr,54245,-87.86360069999999,43.9915346,18,Public,Open: 4/01 Closed: 11/01,4,10,70,5772,126,70.00,70,5444,122,68.40,70,4519,115,68.00
15655,Tumbledown Trails Golf Club,Verona,Wisconsin,7701 W Mineral Point Rd,53593,-89.58413139999999,43.0597498,18,Public,Open: 4/01 Closed: 10/31,4,10,72,6501,119,70.30,72,6126,116,68.70,72,5620,118,71.40
15656,University Ridge Golf Course,Verona,Wisconsin,7120 County Trunk Pd,53593,-89.5511327,43.0170161,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6888,142,73.20,72,6429,139,71.20,72,5005,121,68.90
15657,Viroqua Country Club,Viroqua,Wisconsin,Hwy 14 S,54665,-90.88933929999999,43.5569308,18,Semi-Private,year round,1,12,71,6291,123,68.60,71,5850,121,67.50,73,5150,120,69.50
15659,Rivermoor Country Club,Waterford,Wisconsin,30802 Waterford Dr,53185,-88.22483199999999,42.7743719,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,70,6255,124,70.20,70,6055,122,69.30,75,5728,126,73.10
15660,Windwood Country Club,Watertown,Wisconsin,W 5710 County Hwy CW,53098,-88.6700079,43.2006299,18,Semi-Private,Open: 4/01 Closed: 10/31,4,10,72,6189,122,69.80,72,5901,119,68.40,72,5059,117,69.10
15662,Merrill Hills Country Club,Waukesha,Wisconsin,W 270 S 3425 Merrill Hills Rd,53189,-88.2837361,42.987095,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6728,131,72.30,72,6483,129,71.20,73,5888,132,74.10
15664,Meadows of Six Mile Creek,Waunakee,Wisconsin,800 N Century Ave,53597,-89.46172759999999,43.1985623,18,Public,Open: 4/01 Closed: 10/31,4,10,72,6919,125,73.00,72,6469,120,71.00,72,5269,116,70.00
15665,Foxfire Golf Club,Waupaca,Wisconsin,215 Foxfire Dr,54981,-89.1309083,44.3485169,18,Semi-Private,Open: 4/01 Closed: 10/31,4,10,70,6528,124,70.90,70,6074,120,69.20,70,5022,115,69.40
15669,Rock River Country Club,Waupun,Wisconsin,County Trunk Triple M,53963,-88.729728,43.6264129,9,Private,year round,1,12,36,3325,124,35.70,36,3221,123,35.60,36,2815,115,35.90
15670,Greenwood Hills Country Club,Wausau,Wisconsin,2002 Poplar Ln,54403,-89.5785712,44.9377669,18,Private,Open: 4/01 Closed: 10/01,4,9,72,6839,131,73.20,72,6519,127,71.60,72,5106,118,70.00
15671,American Legion Golf Course,Wausau,Wisconsin,1001 Golf Club Rd,54403,-89.6153879,44.9915425,9,Semi-Private,Open: 4/01 Closed: 11/01,4,10,34,2821,101,32.50,34,2672,98,31.80,34,2568,105,33.80
15673,Trapp River Golf Course,Wausau,Wisconsin,Hwy WW,54403,-89.5687422,45.0792571,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6335,116,69.30,72,6109,114,68.30,72,4935,109,67.30
15674,Bridges/Lakeview at Waushara Country Club,Wautoma,Wisconsin,2410 Hillside Dr,54982,-89.25291969999999,44.0645407,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6324,124,70.80,72,5879,120,68.70,72,5399,121,71.20
15675,Westwoods/Bridges at Waushara Country Club,Wautoma,Wisconsin,2410 Hillside Dr,54982,-89.25291969999999,44.0645407,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6259,120,70.10,72,5804,116,68.00,71,5366,118,70.60
15676,Two Oaks North Golf Club,Wautoma,Wisconsin,W 6650 Meadow Lane Ct,54982,-89.2151339,44.0369676,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6582,120,70.70,72,6126,116,68.70,72,5034,111,68.30
15677,Lakeview/Westwoods at Waushara Country Club,Wautoma,Wisconsin,2410 Hillside Dr,54982,-89.25291969999999,44.0645407,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6303,121,70.50,72,5831,117,68.30,72,5375,119,71.00
15679,Currie Park Golf Course,Wauwatosa,Wisconsin,3535 N Mayfair Rd,53222,-88.04787189999999,43.0824886,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6307,118,69.80,71,6079,116,68.70,72,5702,120,72.00
15681,West Bend Country Club,West Bend,Wisconsin,5858 County Rd Z,53095,-88.23847099999999,43.403787,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6695,132,72.10,72,6485,130,71.20,73,5364,124,70.90
15683,Thal Acres Links & Lanes,Westfield,Wisconsin,N 6109 County M,53964,-89.49532359999999,43.87084979999999,18,Public,Open: 4/01 Closed: 11/01,4,10,69,5672,114,66.50,69,5350,111,64.80,72,5211,118,69.30
15685,Maple Grove Country Club,West Salem,Wisconsin,W4142 County Rd B,54669,-91.0718046,43.89369139999999,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6485,122,70.10,71,6186,120,68.70,71,5578,121,70.90
15688,Spring Creek Golf Center,Whitewater,Wisconsin,W4787 Yandry Rd,53190,-88.7691176,42.8918207,9,Public,Open: 4/01 Closed: 11/01,4,10,27,1644,101,29.60,27,1467,87,27.70,27,964,90,29.00
15689,Whitewater Country Club,Whitewater,Wisconsin,N 9035 Hwy 89 S,53190,-88.7446181,42.818372,9,Private,Open: 4/01 Closed: 11/01,4,10,35,3156,123,34.70,35,2950,119,33.90,36,2651,119,34.90
15691,Blue/Red at Lake Windsor Golf Club,Windsor,Wisconsin,4628 Golf Rd,53598,-89.3524765,43.2072665,18,Public,Open: 4/01 Closed: 11/01,4,10,72,5980,115,68.00,72,5797,115,68.00,72,5140,115,72.00
15692,Blue/White at Lake Windsor Golf Club,Windsor,Wisconsin,4628 Golf Rd,53598,-89.3524765,43.2072665,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6154,118,68.50,72,5956,118,68.50,72,5212,118,73.00
15693,Red/White at Lake Windsor Golf Club,Windsor,Wisconsin,4628 Golf Rd,53598,-89.3524765,43.2072665,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6228,118,69.20,72,5967,118,69.20,72,5346,116,73.00
15694,Lake Breeze Golf Club,Winneconne,Wisconsin,6333 State Road 110,54986,-88.6559065,44.1196152,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6896,121,72.20,72,6378,116,69.90,72,5748,118,71.90
15697,Christmas Mountain Village,Wisconsin Dells,Wisconsin,S944 Christmas Mountain Rd,53965,-89.86004469999999,43.6090589,18,Resort,Open: 4/01 Closed: 11/01,4,10,71,6481,128,71.70,71,6179,125,70.30,71,5212,123,70.00
15700,Trappers Turn Golf Club,Wisconsin Dells,Wisconsin,652 Trappers Turn Dr,53965,-89.7975,43.6333333,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6733,125,70.10,72,5842,122,68.50,72,5017,119,69.30
15702,Bull's Eye Country Club,Wisconsin Rapids,Wisconsin,1 Airport Ave,54494,-89.847278,44.365327,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6638,131,72.30,72,6356,128,71.30,73,5741,129,73.60
