course_id,course,city,state,street,zip_code,lng,lat,hole,public_private,golf_season,beg_mnth,end_mnth,championship_par,championship_yards,championship_slope,championship_usga,middle_par,middle_yards,middle_slope,middle_usga,forward_par,forward_yards,forward_slope,forward_usga,phone,architect,year_built,guest_policy,credit_card,range,rental_club,pro_in_House,metal_spikes_okay,weekday,weekend,tee_time_welcomed,rental_cart_available
15463,Blue/White at North Shore Country Club,Mequon,Wisconsin,3100 W Country Club Dr,53092,-87.9495592,43.2154448,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6815,131,73.20,72,6412,127,71.40,72,5378,123,71.20,(262) 242-7004,David Gill,1965,Closed,None,Yes,Yes,Yes,No,$,$,No,Yes
15464,Red/Blue at North Shore Country Club,Mequon,Wisconsin,3100 W Country Club Dr,53092,-87.9495592,43.2154448,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6875,129,73.20,72,6468,126,71.40,72,5495,123,71.70,(262) 242-7004,David Gill,1965,Closed,None,Yes,Yes,Yes,No,$,$,No,Yes
15465,White/Blue at Mequon Country Club,Mequon,Wisconsin,12400 N Ville du Parc Dr,53092,-87.95272659999999,43.2433921,18,Private,Open: 4/01 Closed: 10/31,4,10,72,6739,130,73.10,72,6409,127,71.60,72,5491,123,72.20,(262) 242-1400,David Gill,1962,Closed,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15466,Blue/Red at Mequon Country Club,Mequon,Wisconsin,12400 N Ville du Parc Dr,53092,-87.95272659999999,43.2433921,18,Private,Open: 4/01 Closed: 10/31,4,10,72,6749,129,72.80,72,6436,126,71.40,72,5505,123,71.80,(262) 242-1400,David Gill,1962,Closed,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15467,White/Red at North Shore Country Club,Mequon,Wisconsin,3100 W Country Club Dr,53092,-87.9495592,43.2154448,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6864,127,72.80,72,6474,124,71.00,72,5279,119,70.10,(262) 242-7004,David Gill,1965,Closed,None,Yes,Yes,Yes,No,$,$,No,Yes
15468,Ozaukee Country Club,Mequon,Wisconsin,10823 N River Rd,53092,-87.9652735,43.2149827,18,Private,Open: 4/01 Closed: 11/01,4,10,70,6653,127,72.00,70,6309,124,70.30,72,5450,123,71.70,(262) 242-3710,William Langford & Theodore J. Moreau,1922,Reciprocal,None,Yes,Yes,Yes,No,$$,$$,No,Yes
15469,Red/White at Mequon Country Club,Mequon,Wisconsin,12400 N Ville du Parc Dr,53092,-87.95272659999999,43.2433921,18,Private,Open: 4/01 Closed: 10/31,4,10,72,6736,130,72.90,72,6395,126,71.40,72,5488,124,72.00,(262) 242-1400,David Gill,1962,Closed,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15471,Merrill Golf Club,Merrill,Wisconsin,1604 O'Day St,54452,-89.67254679999999,45.1723934,18,Public,Open: 4/01 Closed: 12/31,4,12,71,6456,120,70.20,71,6209,117,69.10,71,5438,111,70.00,(715) 536-2529,John Houdek,1929,Open,"VISA, MasterCard, Amex, Discover Welcomed",No,Yes,Yes,No,$,$,Yes,Yes
15472,Devil's Head Lodge,Merrimac,Wisconsin,S6330 Bluff Rd,53561,-89.6257531,43.4187051,18,Public,Open: 5/01 Closed: 10/31,5,10,73,6725,127,71.60,73,6336,124,69.80,73,5141,113,64.40,(608) 493-2251,Arthur Johnson,,Open,"VISA, MasterCard, Amex Welcomed",No,Yes,No,No,$,$$,Yes,Included in fee
15474,Bishop's Bay Country Club,Middleton,Wisconsin,4201 Hwy M,53711,-89.45197639999999,43.1188379,18,Private,Open: 4/01 Closed: 11/01,4,10,72,7160,132,74.80,72,6740,128,72.80,72,5397,122,71.40,(608) 233-4201,Bob Lohmann,1995,Closed,"VISA, MasterCard Welcomed",Yes,No,Yes,No,$,$,Yes,Yes
15475,Championship at Pleasant View Golf Club,Middleton,Wisconsin,1322 Pleasant View Rd,53562,-89.53656769999999,43.0877036,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6436,122,70.00,72,6179,119,68.90,72,5514,125,72.60,(608) 831-6666,Art Johnson,1957,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15476,Bonny Meade at Oak Ridge Golf Course,Milton,Wisconsin,1238 Bowers Lake Rd,53563,-88.9272951,42.7871966,9,Public,Open: 4/01 Closed: 12/31,4,12,36,3132,117,35.00,36,2902,114,34.00,36,2636,111,34.80,(608) 868-4353,,1989,Open,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15485,Brown Deer Golf Club,Milwaukee,Wisconsin,7835 N Green Bay Rd,53209,-87.95079640000002,43.16305759999999,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6716,132,72.60,71,6390,129,71.00,73,5927,132,73.90,(414) 352-8080,George Hansen,1929,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$$,$$,Yes,Yes
15486,Brynwood Country Club,Milwaukee,Wisconsin,6200 W Good Hope Rd,53223,-87.9884548,43.1500594,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6661,132,72.60,72,6347,130,71.80,72,5674,124,69.50,(414) 353-9740,William Diddel,1954,Closed,None,Yes,No,Yes,No,$$,$$,No,Yes
15487,Dretzka Golf Course,Milwaukee,Wisconsin,12020 W Bradley Rd,53224,-88.0564808,43.1682804,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6840,124,72.30,71,6443,120,70.50,76,5817,121,72.90,(414) 354-7300,Evert Kincaid,1954,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15488,Tripoli Country Club,Milwaukee,Wisconsin,7401 N 43rd St,53209,-87.9664461,43.1528404,18,Private,Open: 4/01 Closed: 10/31,4,10,71,6553,127,71.90,71,6250,124,70.60,71,5557,118,67.70,(414) 351-7230,Tom Bendelow,1921,Closed,None,Yes,Yes,Yes,No,$$,$$,Yes,Yes
15491,Ludden Lake Golf Club,Mineral Point,Wisconsin,W Ludden Lake Rd,53565,-90.20309789999999,42.8748337,9,Public,Open: 4/01 Closed: 11/01,4,10,34,2649,107,32.00,34,2460,105,31.60,34,1976,101,31.40,(608) 987-2888,,1976,Open,"VISA, MasterCard Welcomed",Yes,Yes,No,No,$,$,Yes,Yes
15493,Timber Ridge Country Club,Minocqua,Wisconsin,Hwy 51 S,54548,-89.7085431,45.8710674,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6627,127,71.80,72,6274,124,70.20,72,5488,123,71.70,(715) 356-9502,Roger Packard,1976,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$$,$$,Yes,Included in fee
15495,National at Fox Hills Resort & Conference,Mishicot,Wisconsin,250 W. Church St,54228,-87.64998179999999,44.2336152,36,Resort,April 1 to November 1,1,12,72,6574,132,72.70,72,6267,129,70.70,72,5366,124,71.00,(920) 755-2376,Edward Lockie and Bob Lohman,1961,None,Amex MasterCard Visa Discover card(s) Welcomed,Yes,Yes,No,No,$,$,Yes,Yes
15496,Red/Blue at Fox Hills Resort & Conference,Mishicot,Wisconsin,300 W Church St,54228,-87.6522171,44.23109849999999,18,Resort,Open: 4/01 Closed: 11/01,4,10,71,6220,122,70.00,71,6013,120,69.10,72,5598,120,72.00,(920) 755-2376,Edward Lockie,1964,Open,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15497,Blue/White at Fox Hills Resort & Conference,Mishicot,Wisconsin,300 W Church St,54228,-87.6522171,44.23109849999999,18,Resort,Open: 4/01 Closed: 11/01,4,10,71,6044,123,69.10,71,5780,120,67.90,72,5390,120,70.90,(920) 755-2376,Edward Lockie,1964,Open,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15498,White/Red at Fox Hills Resort & Conference,Mishicot,Wisconsin,300 W Church St,54228,-87.6522171,44.23109849999999,18,Resort,Open: 4/01 Closed: 11/01,4,10,72,6406,123,70.50,72,6143,121,69.40,73,5692,121,72.30,(920) 755-2376,Edward Lockie,1964,Open,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15500,Monroe Country Club,Monroe,Wisconsin,E End 21St St,53566,-89.6635055,42.5903472,18,Private,Open: 4/01 Closed: 11/01,4,10,70,6130,122,69.60,70,5828,118,68.20,72,5143,117,69.80,(608) 325-3159,,1924,Closed,None,Yes,No,Yes,No,$,$,No,Yes
15502,Scharenberg's White Lake Golf Resort,Montello,Wisconsin,W1680 Country Club Dr,53949,-89.24453079999999,43.8124437,18,Resort,Open: 4/01 Closed: 11/01,4,10,72,6294,120,70.60,72,5731,118,69.70,72,5018,113,69.20,(608) 297-2255,University of Wisconsin,1986,Open,"VISA, MasterCard, Amex Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15503,Indianhead Golf & Recreation,Mosinee,Wisconsin,966 Indianhead Dr,54455,-89.667356,44.79513499999999,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6530,129,71.30,72,6179,126,69.70,72,5032,117,68.70,(715) 693-6066,Bob Lohmann,1970,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15507,Eighteen at Lake Beulah Country Club,Mukwonago,Wisconsin,N9430 E Shore Dr,53149,-88.3709992,42.8362405,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,68,5857,108,68.00,68,5460,105,68.00,69,4896,108,67.00,(262) 363-8147,Jim Jacobs,1963,Open,"VISA, MasterCard Welcomed",No,Yes,No,No,$,$,Yes,Yes
15508,North Moraine at Rainbow Springs Golf Club,Mukwonago,Wisconsin,S103 W 33599 Hwy Lo,53149,-88.4147019,42.85755109999999,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6914,132,73.40,72,6702,130,72.40,72,5427,123,71.50,(262) 363-4550,Francis Schroedel,1962,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15510,Muskego Lakes Country Club,Muskego,Wisconsin,S 100 W 14020 Hwy 36,53150,-88.4127829,42.6402061,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,71,6576,126,71.50,71,6129,121,69.60,72,5395,123,71.70,(414) 425-6500,,1970,Open,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15512,Ridgeway Golf & Country Club,Neenah,Wisconsin,2913 Hwy 150,54956,-88.462609,44.1858193,18,Private,Open: 4/01 Closed: 11/01,4,10,70,6286,126,70.30,72,6117,124,69.50,72,5248,120,70.30,(920) 725-2642,Mark Prindle,1929,Closed,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15514,Neillsville Country Club,Neillsville,Wisconsin,603 E Division St,54456,-90.583229,44.5548405,9,Public,Open: 4/01 Closed: 11/01,4,10,36,3070,111,34.50,36,3055,110,34.40,36,2604,111,34.50,(715) 743-3780,,1930,Open,"VISA, MasterCard Welcomed",Yes,Yes,No,No,$,$,Yes,Yes
15515,The Pines at Lake Arrowhead Golf Club,Nekoosa,Wisconsin,1195 Apache Ln,54457,-89.81708069999999,44.1919778,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6624,135,72.30,72,6182,131,70.20,72,5213,125,70.20,(715) 325-2929,Ken Killian & Dick Nugent,1984,Open,"VISA, MasterCard, Discover Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15516,The Lakes at Lake Arrowhead Golf Club,Nekoosa,Wisconsin,1195 Apache Ln,54457,-89.81708069999999,44.1919778,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,7105,140,74.80,72,6585,134,72.50,72,5272,124,71.00,(715) 325-2929,Ken Killian,1998,Open,"VISA, MasterCard, Discover Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15518,New Berlin Hills Golf Course,New Berlin,Wisconsin,13175 W Graham St,53151,-88.077462,43.0046797,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6517,127,71.70,71,6142,123,70.00,71,5346,122,70.80,(262) 780-5200,,1905,Open,"VISA, MasterCard Welcomed",No,Yes,Yes,No,$,$,Yes,Yes
15519,Royal Scot Country Club,New Franken,Wisconsin,4831 Church Rd,54229,-87.83394659999999,44.5567173,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6572,121,71.50,72,6239,121,70.00,72,5474,121,71.40,(920) 866-2356,,1970,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15520,Edelweiss Chalet Country Club,New Glarus,Wisconsin,W4754 Edelweiss,53574,-89.6099241,42.79491489999999,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6567,118,70.50,72,6257,115,69.10,72,5614,117,71.10,(608) 527-2315,Art Johnson,1968,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15521,Badger Creek Golf Course,New Holstein,Wisconsin,11501 Meggars Rd,53061,-88.0375447,43.9301018,18,Semi-Private,Open: 3/15 Closed: 11/01,3,10,72,6804,121,72.80,72,6392,118,70.60,72,5065,117,71.80,(920) 898-5760,Mattingly Kuehn Golf Design,1995,Open,"VISA, MasterCard Welcomed",Yes,Yes,No,No,$,$,Yes,Yes
15523,Links at New Richmond Golf Club,New Richmond,Wisconsin,1226 180th Ave,54017,-92.5608336,45.124708,9,Semi-Private,Open: 4/01 Closed: 11/01,4,10,36,3395,125,36.30,36,3180,121,35.50,37,2623,117,35.10,(715) 246-6724,Joel Goldstrand,1997,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15524,Regulation at New Richmond Golf Club,New Richmond,Wisconsin,1226 180th Ave,54017,-92.5608336,45.124708,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6716,136,72.50,72,6371,132,70.70,73,5547,129,71.70,(715) 246-6724,Willie Kidd,1922,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15526,Riverbend Golf Course,North Bend,Wisconsin,Route 2 Hall Rd,54642,-91.1168107,44.0913505,9,Public,Open: 4/01 Closed: 11/01,4,10,35,2888,115,33.75,35,2711,111,32.95,35,2314,104,32.00,(608) 488-7291,Doc Emerson,1987,Open,"VISA, MasterCard Welcomed",No,Yes,No,No,$,$,Yes,Yes
15529,Deertrak Golf Club,Oconomowoc,Wisconsin,W930 Hwy O,53066,-88.4458075,43.2227373,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6313,115,68.60,72,6032,112,67.70,72,5114,113,68.10,(920) 474-4444,Don Chapman,1986,Open,"VISA, MasterCard Welcomed",No,Yes,No,No,$,$,Yes,Yes
15530,Lac La Belle Golf Club,Oconomowoc,Wisconsin,6996 Pennsylvania Ave,53066,-88.51880299999999,43.1470583,18,Private,Open: 4/01 Closed: 11/01,4,10,71,6540,128,71.90,71,6244,125,70.50,71,5100,121,70.50,(262) 567-7833,,1896,Closed,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$$,$$,Yes,Yes
15531,Oconomowoc Golf Club,Oconomowoc,Wisconsin,5261 Brown St,53066,-88.46336289999999,43.1150007,18,Private,Open: 4/01 Closed: 12/31,4,12,70,6482,124,71.70,70,6291,123,71.00,73,5793,125,73.80,(262) 567-7721,Donald Ross,1916,Closed,"VISA, MasterCard Welcomed",Yes,No,Yes,No,$,$,No,Yes
15532,Old Highlander Golf Club,Oconomowoc,Wisconsin,1350 Royale Mile Rd,53066,-88.47550749999999,43.0884791,18,Public,Open: 4/15 Closed: 11/01,4,10,72,6458,118,70.50,72,6268,116,69.60,71,5735,119,72.40,(262) 567-2577,,,Open,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15533,Paganica Golf Course,Oconomowoc,Wisconsin,3850 N Silver Lake Rd,53066,-88.4955784,43.0888281,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6576,116,70.70,71,6335,113,69.60,72,5663,116,71.50,(262) 567-0171,Luke Frye,1969,Open,None,No,Yes,Yes,No,$,$,Yes,Yes
15538,La Crosse Country Club,Onalaska,Wisconsin,300 Marcou Rd,54650,-91.1768508,43.8844117,18,Private,Open: 4/01 Closed: 11/01,4,10,72,7181,134,74.80,72,6714,128,72.70,72,5418,122,71.40,(608) 781-5837,Arthur Hills,1994,Reciprocal,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$$,$$,Yes,Yes
15539,Cedar Creek Country Club,Onalaska,Wisconsin,2600 Cedar Creek Ln,54650,-91.22961699999999,43.91983390000001,18,Private,Open: 4/01 Closed: 11/01,4,10,71,6751,132,72.60,71,6296,127,70.50,71,5240,118,70.20,(608) 783-8100,Bob Bowman,1990,Reciprocal,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,No,Yes
15541,Brown County Golf Course,Oneida,Wisconsin,897 Riverdale Dr,54155,-88.1495231,44.5263703,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6729,133,72.00,72,6382,127,70.20,73,5814,127,72.80,(920) 497-1731,Larry Packard,1966,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15543,Krooked Kreek Golf Course,Osceola,Wisconsin,2448 75th Ave,54020,-92.6624676,45.3172188,18,Public,Open: 4/01 Closed: 10/31,4,10,72,6341,119,70.50,72,6109,117,69.40,72,4913,106,63.90,(715) 294-3673,,1990,Open,"VISA, MasterCard Welcomed",Yes,Yes,No,No,$,$,Yes,Yes
15545,Lake Shore Golf Course,Oshkosh,Wisconsin,2175 Punhoqua St,54902,-88.5727488,44.0403965,18,Public,Open: 4/01 Closed: 10/31,4,10,70,6030,120,68.20,70,5697,117,66.90,71,5162,119,69.40,(920) 235-6200,Hank Detloff,1925,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15546,Oshkosh Country Club,Oshkosh,Wisconsin,11 W Ripple Rd,54902,-88.526065,43.964582,18,Private,Open: 4/01 Closed: 10/31,4,10,71,6263,126,70.60,71,6072,124,69.60,72,5360,124,71.30,(920) 231-1078,Tom Bendelow,1916,Reciprocal,None,Yes,Yes,Yes,No,$,$,Yes,Yes
15547,Utica Golf Club,Oshkosh,Wisconsin,2330 Knott Rd,54904,-88.6618249,43.976446,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6185,117,68.80,72,5856,114,67.30,72,5368,117,69.90,(920) 233-4446,,1974,Open,"VISA, MasterCard Welcomed",Yes,Yes,No,No,$,$,Yes,Yes
15548,Westhaven Golf Club,Oshkosh,Wisconsin,1400 Westhaven Dr,54904,-88.5941265,44.004184,18,Public,Open: 4/01 Closed: 11/01,4,10,70,5877,115,67.60,70,5608,113,66.40,70,5175,112,69.20,(920) 233-4640,Homer Fieldhouse,1968,Open,"VISA, MasterCard Welcomed",Yes,Yes,No,No,$,$,Yes,Yes
15556,NAGA-Waukee Golf Course,Pewaukee,Wisconsin,1897 Maple Ave,53072,-88.3531005,43.05572069999999,18,Public,Open: 4/01 Closed: 12/01,4,11,72,6830,125,71.80,72,6501,122,70.40,72,5817,125,72.40,(262) 367-2153,Larry Packard,1966,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,Yes,$,$,Yes,Yes
15557,Western Lakes Golf Club,Pewaukee,Wisconsin,W287 N1963 Oakton Rd,53072,-88.3166014,43.0544436,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6587,124,71.20,72,6352,122,70.20,72,5618,123,71.80,(262) 691-1181,Larry Packard,1962,Open,"VISA, MasterCard, Amex Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15558,Willow Run Golf Club,Pewaukee,Wisconsin,N12W26506 Golf Rd,53072,-88.2708858,43.0535753,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6376,115,70.00,71,5962,111,68.00,71,5209,112,69.10,(262) 544-8585,Dewy Slocum,1965,Open,"VISA, MasterCard, Amex Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15563,Platteville Golf & Country Club,Platteville,Wisconsin,6729 N Water St,53818,-90.46582649999999,42.7483032,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,71,6066,122,68.30,71,5746,119,67.10,72,5191,119,69.10,(608) 348-4653,,1921,Open,"VISA, MasterCard Welcomed",Yes,No,Yes,No,$,$,Yes,Yes
15564,Tree Acres Golf Course,Plover,Wisconsin,5754 Pleasant Dr,54467,-89.5,44.4401,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6159,114,69.20,72,5820,111,67.70,72,4775,101,62.90,(715) 341-4530,"Don J. Stepanik, Jr.",,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15569,Portage Country Club,Portage,Wisconsin,Country Club Rd,53901,-89.3599547,43.54952400000001,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6356,127,70.40,72,6078,124,69.00,73,5222,119,68.00,(608) 742-5121,Art Johnson,1930,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15573,Prairie du Chien Country Club,Prairie Du Chien,Wisconsin,Route 2,53821,-91.1412404,43.0516505,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,71,6240,114,69.90,71,6015,114,68.90,72,5318,113,65.70,(608) 326-6707,Gilmore & Graves,1993,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15576,Clifton Highlands Golf Course,Prescott,Wisconsin,N6890 1230th St,54021,-92.7508112,44.7893559,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6632,127,71.80,72,6231,122,69.90,72,5235,119,69.80,(715) 262-5141,,,Open,"VISA, MasterCard Welcomed",Yes,No,Yes,No,$,$,Yes,Yes
15578,Meadowbrook Country Club,Racine,Wisconsin,2149 N Green Bay Rd,53405,-87.8294686,42.74578,18,Private,Open: 4/01 Closed: 11/01,4,10,71,6419,131,71.50,71,6131,127,70.40,72,5368,129,72.70,(262) 634-8313,,1927,Closed,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15579,Racine Country Club,Racine,Wisconsin,2801 North Western Ave,53404,-87.81470399999999,42.7433161,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6636,132,72.80,72,6326,129,71.40,72,5414,126,72.00,(262) 637-4200,Joseph A. Roseman,1909,Closed,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15583,Reedsburg Country Club,Reedsburg,Wisconsin,E 7126 Hwy 33,53959,-90.03398279999999,43.5399009,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6302,130,70.80,72,6009,126,69.50,72,5266,124,70.50,(608) 524-6000,Hillingham,1924,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15584,NorthWood Golf Course,Rhinelander,Wisconsin,6301 Hwy 8 W,54501,-89.4085339,45.6332809,18,Public,Open: 4/01 Closed: 10/01,4,9,72,6724,140,73.10,72,6356,136,71.50,72,5338,129,71.30,(715) 282-6565,Don Herfort,1989,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15586,Turtleback,Rice Lake,Wisconsin,W Allen Rd,54868,-91.7482158,45.49472309999999,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6604,129,72.00,71,6222,125,70.20,71,5163,120,70.60,(715) 234-7641,Todd Severud,1926,Open,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15587,Valley at Zimmermann's Kettle Hills Golf Course,Richfield,Wisconsin,3375 State Hwy 167 W,53076,-88.205102,43.248873,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6455,122,70.90,72,6200,120,69.70,72,5088,116,69.20,(262) 255-2200,Don Zimmerman,1994,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15589,Ponds/Woods at Zimmermann's Kettle Hills Golf Course,Richfield,Wisconsin,3375 State Hwy 167 W,53076,-88.205102,43.248873,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6787,128,72.50,72,6348,125,70.50,72,5171,122,69.60,(262) 255-2200,Don Zimmerman,1987,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15592,Kilkarney Hills Golf Course,River Falls,Wisconsin,163 Radio Rd,54022,-92.6435214,44.8890628,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6434,120,70.80,72,6091,117,69.20,73,5055,107,64.40,(715) 425-8501,,1994,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15593,Eighteen Hole at Clifton Hollow Golf Club,River Falls,Wisconsin,W12166-820th Ave,54022,-92.7433259,44.8378154,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6490,118,69.60,72,6150,115,68.30,72,5450,114,68.60,(715) 425-9781,Gordon Emerson,1971,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15594,River Falls Golf Club,River Falls,Wisconsin,County Rd M E,54022,-92.623571,44.8626158,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6596,126,72.00,72,5963,120,69.20,72,5142,118,69.90,(715) 425-7253,,1929,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15595,Milwaukee Country Club,River Hills,Wisconsin,8000 N Range Line Rd,53217,-87.9446796,43.1650111,18,Private,Open: 4/01 Closed: 10/31,4,10,72,6875,135,73.80,72,6387,129,71.50,74,5890,130,74.10,(414) 362-5252,H. S. Colt & C. H. Alison,1929,Closed,None,Yes,Yes,Yes,No,$,$,Yes,Yes
15597,St. Croix Valley Golf Course,Saint Croix Falls,Wisconsin,Hwy 8,54024,-92.60716,45.39974,9,Public,Open: 4/01 Closed: 11/01,4,10,35,2940,119,34.00,35,2802,116,33.30,35,2337,117,33.50,(715) 483-3377,Andy Lindquist,1925,Open,"VISA, MasterCard Welcomed",No,Yes,No,No,$,$,Yes,Yes
15598,St. Germain Municipal Golf Club,Saint Germain,Wisconsin,Hwy 70 W,54558,-89.4959591,45.9128115,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6651,130,72.20,72,6241,126,70.30,72,5233,121,70.30,(715) 542-2614,Gilmore & Graves,1993,Open,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15599,Spring Valley Country Club,Salem,Wisconsin,23913 Wilmot Rd,53168,-88.0920359,42.520423,18,Public,Open: 4/01 Closed: 11/01,4,10,70,6354,119,70.10,70,5968,115,68.30,70,5135,113,68.90,(262) 862-2626,William Langford & Theodore J. Moreau,1926,Open,"VISA, MasterCard Welcomed",No,No,Yes,No,$,$,Yes,Yes
15600,Butternut Hills Golf Club,Sarona,Wisconsin,Golf Rd & County Rd B,54870,-87.8097092,42.0551508,18,Public,Open: 4/01 Closed: 11/01,4,10,70,5561,112,66.50,70,5334,110,65.40,72,4894,111,67.70,(715) 635-8563,Carl Marshall,1978,Open,"VISA, MasterCard Welcomed",No,Yes,Yes,Yes,$,$,Yes,Yes
15601,"BOG, The",Saukville,Wisconsin,3121 Hwy I,53080,-87.9804566,43.3675406,18,Semi-Private,Open: 4/20 Closed: 11/15,4,11,72,7110,142,74.90,72,6613,137,72.40,72,5110,124,70.30,(800) 484-3264,Arnold Palmer,1995,Open,"VISA, MasterCard, Amex Welcomed",Yes,Yes,Yes,No,$$$,$$$,Yes,Included in fee
